"icd9cm","icd10cm","flags","approximate","no_map","combination","scenario","choice_list"
"0070","0SRB03A","10121",1,0,1,2,1
"0070","0SRB03Z","10121",1,0,1,2,1
"0070","0SR90JA","10111",1,0,1,1,1
"0070","0SR903Z","10111",1,0,1,1,1
"0070","0SRB0J9","10121",1,0,1,2,1
"0070","0SR9039","10111",1,0,1,1,1
"0070","0SRB0JZ","10121",1,0,1,2,1
"0070","0SRB02A","10121",1,0,1,2,1
"0070","0SR9029","10111",1,0,1,1,1
"0070","0SRB0JA","10121",1,0,1,2,1
"0070","0SRB02Z","10121",1,0,1,2,1
"0070","0SRB019","10121",1,0,1,2,1
"0070","0SR90J9","10111",1,0,1,1,1
"0070","0SPB0JZ","10122",1,0,1,2,2
"0070","0SR902Z","10111",1,0,1,1,1
"0070","0SR90JZ","10111",1,0,1,1,1
"0070","0SRB029","10121",1,0,1,2,1
"0070","0SR901Z","10111",1,0,1,1,1
"0070","0SR901A","10111",1,0,1,1,1
"0070","0SP90JZ","10112",1,0,1,1,2
"0070","0SRB01Z","10121",1,0,1,2,1
"0070","0SRB01A","10121",1,0,1,2,1
"0070","A070","00000",0,0,0,0,0
"0070","0SR9019","10111",1,0,1,1,1
"0070","0SR902A","10111",1,0,1,1,1
"0070","0SRB039","10121",1,0,1,2,1
"0071","0SRE03A","10121",1,0,1,2,1
"0071","0SRA0JA","10111",1,0,1,1,1
"0071","0SRA01A","10111",1,0,1,1,1
"0071","0SRA019","10111",1,0,1,1,1
"0071","0SRA009","10111",1,0,1,1,1
"0071","0SP90JZ","10112",1,0,1,1,2
"0071","0SRE03Z","10121",1,0,1,2,1
"0071","0SRA03A","10111",1,0,1,1,1
"0071","A071","00000",0,0,0,0,0
"0071","0SRA00A","10111",1,0,1,1,1
"0071","0SRA01Z","10111",1,0,1,1,1
"0071","0SPB0JZ","10122",1,0,1,2,2
"0071","0SRE01Z","10121",1,0,1,2,1
"0071","0SRE0J9","10121",1,0,1,2,1
"0071","0SRE00A","10121",1,0,1,2,1
"0071","0SRE039","10121",1,0,1,2,1
"0071","0SRA0JZ","10111",1,0,1,1,1
"0071","0SRA0J9","10111",1,0,1,1,1
"0071","0SRE0JA","10121",1,0,1,2,1
"0071","0SRE0JZ","10121",1,0,1,2,1
"0071","0SRE01A","10121",1,0,1,2,1
"0071","0SRE009","10121",1,0,1,2,1
"0071","0SRE00Z","10121",1,0,1,2,1
"0071","0SRA00Z","10111",1,0,1,1,1
"0071","0SRE019","10121",1,0,1,2,1
"0071","0SRA039","10111",1,0,1,1,1
"0071","0SRA03Z","10111",1,0,1,1,1
"0072","0SRS019","10121",1,0,1,2,1
"0072","A073","00000",0,0,0,0,0
"0072","0SRS039","10121",1,0,1,2,1
"0072","0SRR0J9","10111",1,0,1,1,1
"0072","0SP90JZ","10112",1,0,1,1,2
"0072","0SRR03Z","10111",1,0,1,1,1
"0072","0SPB0JZ","10122",1,0,1,2,2
"0072","0SRS03A","10121",1,0,1,2,1
"0072","0SRR0JZ","10111",1,0,1,1,1
"0072","0SRR039","10111",1,0,1,1,1
"0072","0SRS0J9","10121",1,0,1,2,1
"0072","0SRS0JA","10121",1,0,1,2,1
"0072","0SRR01A","10111",1,0,1,1,1
"0072","0SRS0JZ","10121",1,0,1,2,1
"0072","0SRS01A","10121",1,0,1,2,1
"0072","0SRS03Z","10121",1,0,1,2,1
"0072","0SRR03A","10111",1,0,1,1,1
"0072","0SRS01Z","10121",1,0,1,2,1
"0072","0SRR019","10111",1,0,1,1,1
"0072","0SRR0JA","10111",1,0,1,1,1
"0072","0SRR01Z","10111",1,0,1,1,1
"0073","0SUB09Z","10121",1,0,1,2,1
"0073","0SUA09Z","10111",1,0,1,1,1
"0073","0SP909Z","10112",1,0,1,1,2
"0073","0SUE09Z","10121",1,0,1,2,1
"0073","0SUS09Z","10121",1,0,1,2,1
"0073","0SPB09Z","10122",1,0,1,2,2
"0073","0SUR09Z","10111",1,0,1,1,1
"0073","0SU909Z","10111",1,0,1,1,1
"0073","A078","10000",1,0,0,0,0
"0074","NoPCS","11000",1,1,0,0,0
"0074","A072","00000",0,0,0,0,0
"0075","NoPCS","11000",1,1,0,0,0
"0075","A074","00000",0,0,0,0,0
"0076","NoPCS","11000",1,1,0,0,0
"0077","NoPCS","11000",1,1,0,0,0
"0078","A078","10000",1,0,0,0,0
"0079","A079","00000",0,0,0,0,0
"0080","0SPD0JZ","10122",1,0,1,2,2
"0080","0SPD4JZ","10122",1,0,1,2,2
"0080","0SPC4JZ","10112",1,0,1,1,2
"0080","0SRD0JZ","10121",1,0,1,2,1
"0080","0SPC0JZ","10112",1,0,1,1,2
"0080","0SRC0JZ","10111",1,0,1,1,1
"00800","A044","10000",1,0,0,0,0
"00801","A040","00000",0,0,0,0,0
"00802","A041","00000",0,0,0,0,0
"00803","A042","00000",0,0,0,0,0
"00804","A043","00000",0,0,0,0,0
"00809","A044","10000",1,0,0,0,0
"0081","0SPD0JZ","10122",1,0,1,2,2
"0081","A048","10000",1,0,0,0,0
"0081","0SRW0JZ","10121",1,0,1,2,1
"0081","0SPC0JZ","10112",1,0,1,1,2
"0081","0SRV0JZ","10111",1,0,1,1,1
"0082","0SUT09Z","10111",1,0,1,1,1
"0082","0SRU0JZ","10121",1,0,1,2,1
"0082","0SRT0JZ","10111",1,0,1,1,1
"0082","0SPD4JZ","10122",1,0,1,2,2
"0082","0SPC0JZ","10112",1,0,1,1,2
"0082","0SPD09Z","10122",1,0,1,2,2
"0082","0SUU09Z","10121",1,0,1,2,1
"0082","0SPD0JZ","10122",1,0,1,2,2
"0082","0SPC09Z","10112",1,0,1,1,2
"0082","0SUD0JZ","10121",1,0,1,2,1
"0082","A048","10000",1,0,0,0,0
"0082","0SUC4JZ","10111",1,0,1,1,1
"0082","0SUC0JZ","10111",1,0,1,1,1
"0082","0SUD4JZ","10121",1,0,1,2,1
"0082","0SPC4JZ","10112",1,0,1,1,2
"0083","0QUD0JZ","10111",1,0,1,1,1
"0083","0QPF4JZ","10122",1,0,1,2,2
"0083","0QUF3JZ","10121",1,0,1,2,1
"0083","0QUD3JZ","10111",1,0,1,1,1
"0083","0QPD3JZ","10112",1,0,1,1,2
"0083","0QPD0JZ","10112",1,0,1,1,2
"0083","0QRF3JZ","10121",1,0,1,2,1
"0083","0QUD4JZ","10111",1,0,1,1,1
"0083","0QPF3JZ","10122",1,0,1,2,2
"0083","0QRF4JZ","10121",1,0,1,2,1
"0083","0QRF0JZ","10121",1,0,1,2,1
"0083","0QRD3JZ","10111",1,0,1,1,1
"0083","0SUC09C","10111",1,0,1,1,1
"0083","0QPF0JZ","10122",1,0,1,2,2
"0083","0QRD0JZ","10111",1,0,1,1,1
"0083","0SUD09C","10121",1,0,1,2,1
"0083","0QUF4JZ","10121",1,0,1,2,1
"0083","0QPD4JZ","10112",1,0,1,1,2
"0083","0QRD4JZ","10111",1,0,1,1,1
"0083","A048","10000",1,0,0,0,0
"0083","0QUF0JZ","10121",1,0,1,2,1
"0084","0SPC09Z","10112",1,0,1,1,2
"0084","0SUV09Z","10111",1,0,1,1,1
"0084","0SPD09Z","10122",1,0,1,2,2
"0084","0SUW09Z","10121",1,0,1,2,1
"00841","A048","10000",1,0,0,0,0
"00842","A048","10000",1,0,0,0,0
"00843","A045","00000",0,0,0,0,0
"00844","A046","00000",0,0,0,0,0
"00845","A047","00000",0,0,0,0,0
"00846","A048","10000",1,0,0,0,0
"00847","A048","10000",1,0,0,0,0
"00849","A048","10000",1,0,0,0,0
"0085","0SUS0BZ","10121",1,0,1,2,1
"0085","A049","00000",0,0,0,0,0
"0085","0SUE0BZ","10122",1,0,1,2,2
"0085","0SUR0BZ","10111",1,0,1,1,1
"0085","0SUA0BZ","10112",1,0,1,1,2
"0086","0SUR0BZ","10000",1,0,0,0,0
"0086","0SUS0BZ","10000",1,0,0,0,0
"00861","A080","00000",0,0,0,0,0
"00862","A082","00000",0,0,0,0,0
"00863","A0811","10000",1,0,0,0,0
"00864","A0819","10000",1,0,0,0,0
"00865","A0831","00000",0,0,0,0,0
"00866","A0832","00000",0,0,0,0,0
"00867","A0839","10000",1,0,0,0,0
"00869","A0839","10000",1,0,0,0,0
"0087","0SUE0BZ","10000",1,0,0,0,0
"0087","0SUA0BZ","10000",1,0,0,0,0
"0088","A088","10000",1,0,0,0,0
"0090","A09","10000",1,0,0,0,0
"0091","NoPCS","11000",1,1,0,0,0
"0091","A09","10000",1,0,0,0,0
"0092","NoPCS","11000",1,1,0,0,0
"0092","A09","10000",1,0,0,0,0
"0093","A09","10000",1,0,0,0,0
"0093","NoPCS","11000",1,1,0,0,0
"0094","4A1104G","10000",1,0,0,0,0
"0094","4A10X2Z","10000",1,0,0,0,0
"0094","4A11X29","10000",1,0,0,0,0
"0094","4A1134G","10000",1,0,0,0,0
"0094","4A1132B","10000",1,0,0,0,0
"0094","4A1102B","10000",1,0,0,0,0
"0094","4A1034G","10000",1,0,0,0,0
"0094","4A103KD","10000",1,0,0,0,0
"0094","4A107BD","10000",1,0,0,0,0
"0094","4A103RD","10000",1,0,0,0,0
"0094","4A11329","10000",1,0,0,0,0
"0094","4A107KD","10000",1,0,0,0,0
"0094","4A10X4G","10000",1,0,0,0,0
"0094","4A1004G","10000",1,0,0,0,0
"0094","4A11X4G","10000",1,0,0,0,0
"0094","4A103BD","10000",1,0,0,0,0
"0094","4A11X2B","10000",1,0,0,0,0
"0094","4A11029","10000",1,0,0,0,0
"0094","4A107RD","10000",1,0,0,0,0
"0095","3E033GQ","10000",1,0,0,0,0
"0095","3E043GQ","10000",1,0,0,0,0
"01000","A157","10000",1,0,0,0,0
"01001","A157","10000",1,0,0,0,0
"01002","A157","10000",1,0,0,0,0
"01003","A157","10000",1,0,0,0,0
"01004","A157","10000",1,0,0,0,0
"01005","A157","10000",1,0,0,0,0
"01006","A157","10000",1,0,0,0,0
"0101","00953ZZ","10000",1,0,0,0,0
"0101","00954ZZ","10000",1,0,0,0,0
"0101","009530Z","10000",1,0,0,0,0
"0101","009540Z","10000",1,0,0,0,0
"01010","A156","10000",1,0,0,0,0
"01011","A156","10000",1,0,0,0,0
"01012","A156","10000",1,0,0,0,0
"01013","A156","10000",1,0,0,0,0
"01014","A156","10000",1,0,0,0,0
"01015","A156","10000",1,0,0,0,0
"01016","A156","10000",1,0,0,0,0
"0102","8C01X6J","10000",1,0,0,0,0
"01080","A157","10000",1,0,0,0,0
"01081","A157","10000",1,0,0,0,0
"01082","A157","10000",1,0,0,0,0
"01083","A157","10000",1,0,0,0,0
"01084","A157","10000",1,0,0,0,0
"01085","A157","10000",1,0,0,0,0
"01086","A157","10000",1,0,0,0,0
"0109","009430Z","10000",1,0,0,0,0
"0109","3E0Q7SF","10000",1,0,0,0,0
"0109","3E0Q3E0","10000",1,0,0,0,0
"0109","3E0Q3GC","10000",1,0,0,0,0
"0109","00924ZZ","10000",1,0,0,0,0
"0109","00964ZZ","10000",1,0,0,0,0
"0109","009240Z","10000",1,0,0,0,0
"0109","0W913ZZ","10000",1,0,0,0,0
"0109","3E0Q3KZ","10000",1,0,0,0,0
"0109","00913ZZ","10000",1,0,0,0,0
"0109","0W9140Z","10000",1,0,0,0,0
"0109","009440Z","10000",1,0,0,0,0
"0109","3E0Q0E0","10000",1,0,0,0,0
"0109","3E0Q3HZ","10000",1,0,0,0,0
"0109","3E0Q36Z","10000",1,0,0,0,0
"0109","3E0Q33Z","10000",1,0,0,0,0
"0109","00944ZZ","10000",1,0,0,0,0
"0109","3E0Q3AZ","10000",1,0,0,0,0
"0109","3E0Q0AZ","10000",1,0,0,0,0
"0109","009130Z","10000",1,0,0,0,0
"0109","3E0Q3E1","10000",1,0,0,0,0
"0109","00943ZZ","10000",1,0,0,0,0
"0109","009230Z","10000",1,0,0,0,0
"0109","3E0Q0E1","10000",1,0,0,0,0
"0109","0W914ZZ","10000",1,0,0,0,0
"0109","0W9130Z","10000",1,0,0,0,0
"0109","00963ZZ","10000",1,0,0,0,0
"0109","009140Z","10000",1,0,0,0,0
"0109","00914ZZ","10000",1,0,0,0,0
"0109","00923ZZ","10000",1,0,0,0,0
"0109","3E0Q37Z","10000",1,0,0,0,0
"0109","3E0Q3SF","10000",1,0,0,0,0
"0109","3E0Q3BZ","10000",1,0,0,0,0
"0109","3E0Q3TZ","10000",1,0,0,0,0
"01090","A157","10000",1,0,0,0,0
"01091","A157","10000",1,0,0,0,0
"01092","A157","10000",1,0,0,0,0
"01093","A157","10000",1,0,0,0,0
"01094","A157","10000",1,0,0,0,0
"01095","A157","10000",1,0,0,0,0
"01096","A157","10000",1,0,0,0,0
"0110","4A103BD","10000",1,0,0,0,0
"0110","4A007BD","10000",1,0,0,0,0
"0110","4A107BD","10000",1,0,0,0,0
"0110","4A003BD","10000",1,0,0,0,0
"01100","A150","10000",1,0,0,0,0
"01101","A150","10000",1,0,0,0,0
"01102","A150","10000",1,0,0,0,0
"01103","A150","10000",1,0,0,0,0
"01104","A150","10000",1,0,0,0,0
"01105","A150","10000",1,0,0,0,0
"01106","A150","10000",1,0,0,0,0
"0111","00913ZX","10000",1,0,0,0,0
"0111","00B13ZX","10000",1,0,0,0,0
"0111","00B14ZX","10000",1,0,0,0,0
"0111","00914ZX","10000",1,0,0,0,0
"01110","A150","10000",1,0,0,0,0
"01111","A150","10000",1,0,0,0,0
"01112","A150","10000",1,0,0,0,0
"01113","A150","10000",1,0,0,0,0
"01114","A150","10000",1,0,0,0,0
"01115","A150","10000",1,0,0,0,0
"01116","A150","10000",1,0,0,0,0
"0112","00B20ZX","10000",1,0,0,0,0
"0112","00910ZX","10000",1,0,0,0,0
"0112","00B10ZX","10000",1,0,0,0,0
"0112","00920ZX","10000",1,0,0,0,0
"01120","A150","10000",1,0,0,0,0
"01121","A150","10000",1,0,0,0,0
"01122","A150","10000",1,0,0,0,0
"01123","A150","10000",1,0,0,0,0
"01124","A150","10000",1,0,0,0,0
"01125","A150","10000",1,0,0,0,0
"01126","A150","10000",1,0,0,0,0
"0113","00B04ZX","10000",1,0,0,0,0
"0113","00B03ZX","10000",1,0,0,0,0
"0113","00903ZX","10000",1,0,0,0,0
"0113","0W914ZX","10000",1,0,0,0,0
"0113","0W913ZX","10000",1,0,0,0,0
"0113","00904ZX","10000",1,0,0,0,0
"01130","A155","10000",1,0,0,0,0
"01131","A155","10000",1,0,0,0,0
"01132","A155","10000",1,0,0,0,0
"01133","A155","10000",1,0,0,0,0
"01134","A155","10000",1,0,0,0,0
"01135","A155","10000",1,0,0,0,0
"01136","A155","10000",1,0,0,0,0
"0114","0W910ZX","10000",1,0,0,0,0
"0114","00900ZX","10000",1,0,0,0,0
"0114","00B00ZX","10000",1,0,0,0,0
"01140","A150","10000",1,0,0,0,0
"01141","A150","10000",1,0,0,0,0
"01142","A150","10000",1,0,0,0,0
"01143","A150","10000",1,0,0,0,0
"01144","A150","10000",1,0,0,0,0
"01145","A150","10000",1,0,0,0,0
"01146","A150","10000",1,0,0,0,0
"0115","0NB03ZX","10000",1,0,0,0,0
"0115","0N904ZX","10000",1,0,0,0,0
"0115","0N903ZX","10000",1,0,0,0,0
"0115","0NB00ZX","10000",1,0,0,0,0
"0115","0N900ZX","10000",1,0,0,0,0
"0115","0NB04ZX","10000",1,0,0,0,0
"01150","A150","10000",1,0,0,0,0
"01151","A150","10000",1,0,0,0,0
"01152","A150","10000",1,0,0,0,0
"01153","A150","10000",1,0,0,0,0
"01154","A150","10000",1,0,0,0,0
"01155","A150","10000",1,0,0,0,0
"01156","A150","10000",1,0,0,0,0
"0116","4A103RD","10000",1,0,0,0,0
"0116","4A003RD","10000",1,0,0,0,0
"0116","4A107RD","10000",1,0,0,0,0
"0116","4A007RD","10000",1,0,0,0,0
"01160","A150","10000",1,0,0,0,0
"01161","A150","10000",1,0,0,0,0
"01162","A150","10000",1,0,0,0,0
"01163","A150","10000",1,0,0,0,0
"01164","A150","10000",1,0,0,0,0
"01165","A150","10000",1,0,0,0,0
"01166","A150","10000",1,0,0,0,0
"0117","4A007KD","10000",1,0,0,0,0
"0117","4A107KD","10000",1,0,0,0,0
"0117","4A103KD","10000",1,0,0,0,0
"0117","4A003KD","10000",1,0,0,0,0
"01170","A150","10000",1,0,0,0,0
"01171","A150","10000",1,0,0,0,0
"01172","A150","10000",1,0,0,0,0
"01173","A150","10000",1,0,0,0,0
"01174","A150","10000",1,0,0,0,0
"01175","A150","10000",1,0,0,0,0
"01176","A150","10000",1,0,0,0,0
"0118","00J03ZZ","10000",1,0,0,0,0
"0118","00KA3ZZ","10000",1,0,0,0,0
"0118","00KC3ZZ","10000",1,0,0,0,0
"0118","00K84ZZ","10000",1,0,0,0,0
"0118","00KD3ZZ","10000",1,0,0,0,0
"0118","00K94ZZ","10000",1,0,0,0,0
"0118","00K93ZZ","10000",1,0,0,0,0
"0118","0WJ14ZZ","10000",1,0,0,0,0
"0118","00K70ZZ","10000",1,0,0,0,0
"0118","00K73ZZ","10000",1,0,0,0,0
"0118","00K04ZZ","10000",1,0,0,0,0
"0118","00K90ZZ","10000",1,0,0,0,0
"0118","00KD4ZZ","10000",1,0,0,0,0
"0118","00KD0ZZ","10000",1,0,0,0,0
"0118","00KA0ZZ","10000",1,0,0,0,0
"0118","00K83ZZ","10000",1,0,0,0,0
"0118","00KC0ZZ","10000",1,0,0,0,0
"0118","00K74ZZ","10000",1,0,0,0,0
"0118","00K03ZZ","10000",1,0,0,0,0
"0118","0WJ13ZZ","10000",1,0,0,0,0
"0118","00KB4ZZ","10000",1,0,0,0,0
"0118","00KB0ZZ","10000",1,0,0,0,0
"0118","00J04ZZ","10000",1,0,0,0,0
"0118","00K80ZZ","10000",1,0,0,0,0
"0118","00KC4ZZ","10000",1,0,0,0,0
"0118","00K00ZZ","10000",1,0,0,0,0
"0118","00KB3ZZ","10000",1,0,0,0,0
"0118","00KA4ZZ","10000",1,0,0,0,0
"01180","A150","10000",1,0,0,0,0
"01181","A150","10000",1,0,0,0,0
"01182","A150","10000",1,0,0,0,0
"01183","A150","10000",1,0,0,0,0
"01184","A150","10000",1,0,0,0,0
"01185","A150","10000",1,0,0,0,0
"01186","A150","10000",1,0,0,0,0
"0119","0NJ03ZZ","10000",1,0,0,0,0
"0119","0NJ04ZZ","10000",1,0,0,0,0
"0119","0NJ00ZZ","10000",1,0,0,0,0
"01190","A150","10000",1,0,0,0,0
"01191","A150","10000",1,0,0,0,0
"01192","A150","10000",1,0,0,0,0
"01193","A150","10000",1,0,0,0,0
"01194","A150","10000",1,0,0,0,0
"01195","A150","10000",1,0,0,0,0
"01196","A150","10000",1,0,0,0,0
"0120","0NH00NZ","10111",1,0,1,1,1
"0120","0NP00NZ","10112",1,0,1,1,2
"0120","0NH00NZ","10000",1,0,0,0,0
"01200","A156","10000",1,0,0,0,0
"01201","A156","10000",1,0,0,0,0
"01202","A156","10000",1,0,0,0,0
"01203","A156","10000",1,0,0,0,0
"01204","A156","10000",1,0,0,0,0
"01205","A156","10000",1,0,0,0,0
"01206","A156","10000",1,0,0,0,0
"0121","0N904ZZ","10000",1,0,0,0,0
"0121","0N9040Z","10000",1,0,0,0,0
"0121","0N900ZZ","10000",1,0,0,0,0
"0121","0N9030Z","10000",1,0,0,0,0
"0121","0N9000Z","10000",1,0,0,0,0
"0121","0N903ZZ","10000",1,0,0,0,0
"01210","A154","10000",1,0,0,0,0
"01211","A154","10000",1,0,0,0,0
"01212","A154","10000",1,0,0,0,0
"01213","A154","10000",1,0,0,0,0
"01214","A154","10000",1,0,0,0,0
"01215","A154","10000",1,0,0,0,0
"01216","A154","10000",1,0,0,0,0
"0122","00P64MZ","10000",1,0,0,0,0
"0122","00P6XMZ","10000",1,0,0,0,0
"0122","0NP04MZ","10000",1,0,0,0,0
"0122","0NP0XMZ","10000",1,0,0,0,0
"0122","0NP03MZ","10000",1,0,0,0,0
"0122","0NP00MZ","10000",1,0,0,0,0
"0122","00P00MZ","10000",1,0,0,0,0
"0122","00P60MZ","10000",1,0,0,0,0
"0122","00P63MZ","10000",1,0,0,0,0
"0122","00P03MZ","10000",1,0,0,0,0
"0122","00P04MZ","10000",1,0,0,0,0
"01220","A155","10000",1,0,0,0,0
"01221","A155","10000",1,0,0,0,0
"01222","A155","10000",1,0,0,0,0
"01223","A155","10000",1,0,0,0,0
"01224","A155","10000",1,0,0,0,0
"01225","A155","10000",1,0,0,0,0
"01226","A155","10000",1,0,0,0,0
"0123","0WJ10ZZ","10000",1,0,0,0,0
"01230","A155","10000",1,0,0,0,0
"01231","A155","10000",1,0,0,0,0
"01232","A155","10000",1,0,0,0,0
"01233","A155","10000",1,0,0,0,0
"01234","A155","10000",1,0,0,0,0
"01235","A155","10000",1,0,0,0,0
"01236","A155","10000",1,0,0,0,0
"0124","0NW037Z","10000",1,0,0,0,0
"0124","0NH03MZ","10000",1,0,0,0,0
"0124","0NW005Z","10000",1,0,0,0,0
"0124","0WP101Z","10000",1,0,0,0,0
"0124","0NC30ZZ","10000",1,0,0,0,0
"0124","0WW13YZ","10000",1,0,0,0,0
"0124","0NW007Z","10000",1,0,0,0,0
"0124","0NW03MZ","10000",1,0,0,0,0
"0124","0NP0XSZ","10000",1,0,0,0,0
"0124","0NW04MZ","10000",1,0,0,0,0
"0124","0NC54ZZ","10000",1,0,0,0,0
"0124","0NH04MZ","10000",1,0,0,0,0
"0124","0NP0X4Z","10000",1,0,0,0,0
"0124","0WW130Z","10000",1,0,0,0,0
"0124","0NW04KZ","10000",1,0,0,0,0
"0124","0NP005Z","10000",1,0,0,0,0
"0124","0W9100Z","10000",1,0,0,0,0
"0124","0NC64ZZ","10000",1,0,0,0,0
"0124","0WH14YZ","10000",1,0,0,0,0
"0124","0WC13ZZ","10000",1,0,0,0,0
"0124","0NP03SZ","10000",1,0,0,0,0
"0124","0NP034Z","10000",1,0,0,0,0
"0124","0NC40ZZ","10000",1,0,0,0,0
"0124","0WH13YZ","10000",1,0,0,0,0
"0124","0NW04JZ","10000",1,0,0,0,0
"0124","0NW004Z","10000",1,0,0,0,0
"0124","00J00ZZ","10000",1,0,0,0,0
"0124","0WW10JZ","10000",1,0,0,0,0
"0124","0NW030Z","10000",1,0,0,0,0
"0124","0WW141Z","10000",1,0,0,0,0
"0124","0NW00SZ","10000",1,0,0,0,0
"0124","0WW10YZ","10000",1,0,0,0,0
"0124","00W00KZ","10000",1,0,0,0,0
"0124","0WW101Z","10000",1,0,0,0,0
"0124","0NW040Z","10000",1,0,0,0,0
"0124","0N803ZZ","10000",1,0,0,0,0
"0124","0NC53ZZ","10000",1,0,0,0,0
"0124","0NW047Z","10000",1,0,0,0,0
"0124","0WW133Z","10000",1,0,0,0,0
"0124","0NC23ZZ","10000",1,0,0,0,0
"0124","0NC74ZZ","10000",1,0,0,0,0
"0124","0WW131Z","10000",1,0,0,0,0
"0124","0NP007Z","10000",1,0,0,0,0
"0124","0NC63ZZ","10000",1,0,0,0,0
"0124","0NW00MZ","10000",1,0,0,0,0
"0124","0NW035Z","10000",1,0,0,0,0
"0124","0WP130Z","10000",1,0,0,0,0
"0124","0NP047Z","10000",1,0,0,0,0
"0124","0NP000Z","10000",1,0,0,0,0
"0124","0NW00KZ","10000",1,0,0,0,0
"0124","0NP04KZ","10000",1,0,0,0,0
"0124","0NC10ZZ","10000",1,0,0,0,0
"0124","0NP030Z","10000",1,0,0,0,0
"0124","0NC13ZZ","10000",1,0,0,0,0
"0124","0NH00MZ","10000",1,0,0,0,0
"0124","0NW045Z","10000",1,0,0,0,0
"0124","0NW04SZ","10000",1,0,0,0,0
"0124","0WW13JZ","10000",1,0,0,0,0
"0124","0WP14YZ","10000",1,0,0,0,0
"0124","0NC14ZZ","10000",1,0,0,0,0
"0124","0W910ZZ","10000",1,0,0,0,0
"0124","0NW000Z","10000",1,0,0,0,0
"0124","0WW103Z","10000",1,0,0,0,0
"0124","0WP141Z","10000",1,0,0,0,0
"0124","0WW100Z","10000",1,0,0,0,0
"0124","0NP00SZ","10000",1,0,0,0,0
"0124","0NC60ZZ","10000",1,0,0,0,0
"0124","0NW034Z","10000",1,0,0,0,0
"0124","0WP131Z","10000",1,0,0,0,0
"0124","0WW140Z","10000",1,0,0,0,0
"0124","0NC80ZZ","10000",1,0,0,0,0
"0124","0WP13JZ","10000",1,0,0,0,0
"0124","0WP13YZ","10000",1,0,0,0,0
"0124","0WJ10ZZ","10000",1,0,0,0,0
"0124","0NC83ZZ","10000",1,0,0,0,0
"0124","0NW03KZ","10000",1,0,0,0,0
"0124","0NW03SZ","10000",1,0,0,0,0
"0124","0WP140Z","10000",1,0,0,0,0
"0124","0NC84ZZ","10000",1,0,0,0,0
"0124","0NP037Z","10000",1,0,0,0,0
"0124","0WP10YZ","10000",1,0,0,0,0
"0124","0WP100Z","10000",1,0,0,0,0
"0124","0NW03JZ","10000",1,0,0,0,0
"0124","0WC14ZZ","10000",1,0,0,0,0
"0124","0NC73ZZ","10000",1,0,0,0,0
"0124","0NP04SZ","10000",1,0,0,0,0
"0124","0WC10ZZ","10000",1,0,0,0,0
"0124","0WP14JZ","10000",1,0,0,0,0
"0124","0WW14YZ","10000",1,0,0,0,0
"0124","0NW00JZ","10000",1,0,0,0,0
"0124","0WH10YZ","10000",1,0,0,0,0
"0124","0NP040Z","10000",1,0,0,0,0
"0124","0NP044Z","10000",1,0,0,0,0
"0124","0NC33ZZ","10000",1,0,0,0,0
"0124","0NC24ZZ","10000",1,0,0,0,0
"0124","0WW14JZ","10000",1,0,0,0,0
"0124","0NP004Z","10000",1,0,0,0,0
"0124","0NC43ZZ","10000",1,0,0,0,0
"0124","0NC50ZZ","10000",1,0,0,0,0
"0124","0NP00KZ","10000",1,0,0,0,0
"0124","0NW044Z","10000",1,0,0,0,0
"0124","0WW143Z","10000",1,0,0,0,0
"0124","0NC20ZZ","10000",1,0,0,0,0
"0124","0WP10JZ","10000",1,0,0,0,0
"0124","0NC70ZZ","10000",1,0,0,0,0
"0124","0N800ZZ","10000",1,0,0,0,0
"0124","00W00JZ","10000",1,0,0,0,0
"0124","0NC34ZZ","10000",1,0,0,0,0
"0124","0N804ZZ","10000",1,0,0,0,0
"0124","0NP03KZ","10000",1,0,0,0,0
"0124","0NC44ZZ","10000",1,0,0,0,0
"0125","0NT40ZZ","10000",1,0,0,0,0
"0125","0NT80ZZ","10000",1,0,0,0,0
"0125","0NB03ZZ","10000",1,0,0,0,0
"0125","0NT50ZZ","10000",1,0,0,0,0
"0125","0N504ZZ","10000",1,0,0,0,0
"0125","0NT10ZZ","10000",1,0,0,0,0
"0125","0NB00ZZ","10000",1,0,0,0,0
"0125","0NB04ZZ","10000",1,0,0,0,0
"0125","0NT20ZZ","10000",1,0,0,0,0
"0125","0N500ZZ","10000",1,0,0,0,0
"0125","0NT70ZZ","10000",1,0,0,0,0
"0125","0NT60ZZ","10000",1,0,0,0,0
"0125","0NT30ZZ","10000",1,0,0,0,0
"0125","0N503ZZ","10000",1,0,0,0,0
"0126","0WH143Z","10000",1,0,0,0,0
"0126","0WH133Z","10000",1,0,0,0,0
"0126","0WH103Z","10000",1,0,0,0,0
"0127","0WP133Z","10000",1,0,0,0,0
"0127","0WP143Z","10000",1,0,0,0,0
"0127","0WP103Z","10000",1,0,0,0,0
"0127","0WP1X3Z","10000",1,0,0,0,0
"0128","00H033Z","10000",1,0,0,0,0
"01280","A158","10000",1,0,0,0,0
"01281","A158","10000",1,0,0,0,0
"01282","A158","10000",1,0,0,0,0
"01283","A158","10000",1,0,0,0,0
"01284","A158","10000",1,0,0,0,0
"01285","A158","10000",1,0,0,0,0
"01286","A158","10000",1,0,0,0,0
"0129","0NP00NZ","10000",1,0,0,0,0
"01300","A170","10000",1,0,0,0,0
"01301","A170","10000",1,0,0,0,0
